frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
234,6,"(895.6098761948377, 1516.7928668651498, 1655.7076414138087, 2107.3820111002037)","(1108.8878784179688, 1851.9532470703125, 1384.7046508789062, 1997.4325561523438)",0,0,0
235,6,"(895.0365070412674, 1520.3719228973982, 1655.4303363644276, 2109.8774659408778)","(1115.9041442871094, 1855.3670654296875, 1375.8474426269531, 1998.7088928222656)",0,0,0
236,6,"(894.4631378876973, 1523.9509789296467, 1655.1530313150467, 2112.372920781552)","(1122.92041015625, 1858.7808837890625, 1366.990234375, 1999.9852294921875)",0.39795589447021484,GX15OGJ,0.2920890468428928
237,6,"(894.2736286742298, 1527.4318852871293, 1655.8604082991646, 2114.887397323425)","(1122.705810546875, 1867.9542846679688, 1358.673583984375, 2005.2127075195312)",0,0,0
238,6,"(894.0841194607624, 1530.9127916446118, 1656.5677852832828, 2117.4018738652985)","(1122.4912109375, 1877.127685546875, 1350.35693359375, 2010.440185546875)",0.37172186374664307,GX15OGJ,0.35411738642175977
239,6,"(891.7754205506549, 1535.8607239020123, 1655.11027216937, 2122.184419219852)","(1105.88525390625, 1883.540771484375, 1355.314453125, 2016.990966796875)",0.48025503754615784,GX15OGJ,0.4730775934638012
240,6,"(884.5629104144087, 1538.8853975902089, 1652.0770096131782, 2126.3947156559925)","(1103.08740234375, 1887.861328125, 1369.199951171875, 2017.902099609375)",0.4924381971359253,GY15UGJ,0.1581355811848339
241,6,"(881.2098330408685, 1539.7411456499683, 1651.6801257669158, 2128.132576705413)","(1103.02197265625, 1887.772216796875, 1369.213134765625, 2017.956787109375)",0.49233636260032654,GY15UGJ,0.1581355811848339
242,6,"(878.8872426461162, 1543.2124185756745, 1651.176664030586, 2130.809641229926)","(1103.0148790147568, 1892.8367648654514, 1367.7722303602432, 2023.0487196180557)",0,0,0
243,6,"(876.5646522513639, 1546.6836915013807, 1650.673202294256, 2133.4867057544393)","(1103.007785373264, 1897.9013129340278, 1366.331325954861, 2028.140652126736)",0,0,0
244,6,"(874.2420618566116, 1550.154964427087, 1650.1697405579262, 2136.163770278952)","(1103.0006917317708, 1902.9658610026042, 1364.8904215494792, 2033.2325846354167)",0,0,0
245,6,"(871.9194714618593, 1553.6262373527932, 1649.6662788215963, 2138.8408348034654)","(1102.9935980902778, 1908.0304090711807, 1363.4495171440972, 2038.3245171440972)",0,0,0
246,6,"(869.5968810671069, 1557.0975102784992, 1649.1628170852664, 2141.5178993279783)","(1102.9865044487847, 1913.0949571397568, 1362.0086127387153, 2043.4164496527778)",0,0,0
247,6,"(867.2742906723546, 1560.5687832042054, 1648.6593553489365, 2144.1949638524916)","(1102.9794108072917, 1918.1595052083333, 1360.5677083333333, 2048.5083821614585)",0,0,0
248,6,"(864.9517002776023, 1564.0400561299116, 1648.1558936126066, 2146.8720283770044)","(1102.9723171657986, 1923.2240532769097, 1359.1268039279514, 2053.6003146701387)",0,0,0
249,6,"(862.62910988285, 1567.5113290556178, 1647.6524318762768, 2149.5490929015177)","(1102.9652235243057, 1928.288601345486, 1357.6858995225693, 2058.6922471788193)",0,0,0
250,6,"(860.3065194880977, 1570.982601981324, 1647.1489701399469, 2152.2261574260306)","(1102.9581298828125, 1933.3531494140625, 1356.2449951171875, 2063.7841796875)",0.4506774842739105,GY15OGJ,0.40248932104030827
251,6,"(856.6164371303134, 1575.8331368690313, 1646.4041631767423, 2152.6462907950418)","(1080.5927734375, 1929.590576171875, 1357.67822265625, 2068.7451171875)",0.4372570216655731,GY15OGJ,0.45697463627765045
252,6,"(853.6738747508174, 1582.5413534956085, 1645.7622517022542, 2153.7981157124877)","(1093.23974609375, 1942.0667724609375, 1350.63916015625, 2074.525634765625)",0.391049325466156,GX15OGJ,0.19027988001766066
253,6,"(852.5419070939782, 1585.9055696723624, 1646.0375170532361, 2153.1376127352605)","(1093.1978759765625, 1942.004150390625, 1350.92431640625, 2074.65869140625)",0.39377686381340027,GX15OGJ,0.19027988001766066
254,6,"(850.2393791239647, 1590.0429739581796, 1644.445069075594, 2152.3442688986183)","(1087.8717651367188, 1944.8272705078125, 1348.3492431640625, 2083.713623046875)",0,0,0
255,6,"(847.9368511539512, 1594.1803782439965, 1642.8526210979514, 2151.550925061976)","(1082.545654296875, 1947.650390625, 1345.774169921875, 2092.7685546875)",0.3712335526943207,GY15OGJ,0.5198546955054624
256,6,"(845.0273224925081, 1598.9128819273578, 1641.6100154404812, 2151.282649467383)","(1077.529296875, 1952.379638671875, 1355.51171875, 2096.858642578125)",0.4482579529285431,GX15OGJ,0.34894004719779126
257,6,"(841.0899920463517, 1603.9964849415433, 1640.4666875704738, 2151.321011831184)","(1087.462890625, 1967.170166015625, 1346.5849609375, 2102.54443359375)",0.35502713918685913,GX15OGJ,0.3813174376301612
258,6,"(838.9142310416701, 1606.079956018294, 1640.287773189466, 2149.6862331956195)","(1078.5797119140625, 1972.56298828125, 1352.828369140625, 2107.74755859375)",0.41912275552749634,GX15OGJ,0.5187876161643444
259,6,"(837.8822936783644, 1607.329467680373, 1640.8066267487711, 2148.2467764026937)","(1078.548583984375, 1972.512451171875, 1352.8736572265625, 2107.773193359375)",0.4198041558265686,GX15OGJ,0.5187876161643444
260,6,"(835.1956642905898, 1610.0619476286738, 1641.1184973111262, 2147.9137447399276)","(1075.3875732421875, 1980.4244384765625, 1330.3135986328125, 2114.37548828125)",0.44121846556663513,GY15OGJ,0.4426963403081489
261,6,"(831.7350229760414, 1616.7442585023573, 1639.9330945425127, 2150.696284101065)","(1056.9813232421875, 1978.53076171875, 1346.104736328125, 2119.271484375)",0.429849773645401,GX15OGJ,0.2806226322351556
262,6,"(830.5469353133368, 1620.2589840347546, 1638.7009657255876, 2150.8839787826028)","(1062.6154174804688, 1981.2811889648438, 1347.7113037109375, 2128.8994140625)",0,0,0
263,6,"(829.3588476506322, 1623.7737095671519, 1637.4688369086623, 2151.07167346414)","(1068.24951171875, 1984.0316162109375, 1349.31787109375, 2138.52734375)",0.47881099581718445,GX15OGJ,0.326767392880495
264,6,"(831.6115341880138, 1628.9062773384692, 1637.0608661181957, 2151.998727979387)","(1056.377685546875, 1991.30712890625, 1351.1165771484375, 2143.1689453125)",0.40351155400276184,GX15OGJ,0.38160704862212197
265,6,"(833.3500259815847, 1631.5353230758765, 1636.665101623736, 2151.549255925017)","(1056.436279296875, 1991.40966796875, 1351.063720703125, 2143.12060546875)",0.4021751582622528,GX15OGJ,0.38160704862212197
266,6,"(833.5226996067204, 1634.1338261161804, 1633.6469813394256, 2151.836915571549)","(1046.525146484375, 2006.6920166015625, 1345.117919921875, 2144.86181640625)",0.3229195475578308,GX15OGJ,0.3687697731262913
274,8,"(1099.8388154512033, 1124.6849279386067, 1608.6850623712514, 1562.2035563649968)","(1241.360107421875, 1354.073486328125, 1438.170166015625, 1467.78466796875)",0.31196096539497375,YK05ZZK,0.2480960052339025
275,8,"(1097.9693493002424, 1126.167078456533, 1607.0660377091283, 1564.2680471078122)","(1237.8279918323863, 1355.1867564808238, 1437.2187278053977, 1469.915860262784)",0,0,0
276,8,"(1096.0998831492811, 1127.6492289744594, 1605.4470130470052, 1566.332537850628)","(1234.2958762428977, 1356.3000266335227, 1436.2672895951705, 1472.0470525568182)",0,0,0
277,8,"(1094.2304169983202, 1129.1313794923856, 1603.827988384882, 1568.3970285934433)","(1230.763760653409, 1357.4132967862215, 1435.3158513849432, 1474.1782448508523)",0,0,0
278,8,"(1092.3609508473592, 1130.613530010312, 1602.2089637227589, 1570.461519336259)","(1227.2316450639205, 1358.5265669389205, 1434.364413174716, 1476.3094371448863)",0,0,0
279,8,"(1090.491484696398, 1132.0956805282383, 1600.5899390606357, 1572.5260100790745)","(1223.6995294744318, 1359.6398370916193, 1433.4129749644887, 1478.4406294389205)",0,0,0
280,8,"(1088.622018545437, 1133.5778310461646, 1598.9709143985124, 1574.5905008218901)","(1220.1674138849432, 1360.7531072443182, 1432.4615367542613, 1480.5718217329545)",0,0,0
281,8,"(1086.7525523944757, 1135.059981564091, 1597.3518897363892, 1576.6549915647056)","(1216.6352982954545, 1361.866377397017, 1431.510098544034, 1482.7030140269887)",0,0,0
282,8,"(1084.8830862435148, 1136.5421320820174, 1595.732865074266, 1578.7194823075213)","(1213.103182705966, 1362.979647549716, 1430.5586603338068, 1484.8342063210227)",0,0,0
283,8,"(1083.0136200925538, 1138.0242825999435, 1594.113840412143, 1580.7839730503367)","(1209.5710671164773, 1364.0929177024148, 1429.6072221235795, 1486.9653986150568)",0,0,0
284,8,"(1081.1441539415925, 1139.5064331178698, 1592.4948157500198, 1582.8484637931524)","(1206.0389515269887, 1365.2061878551137, 1428.6557839133523, 1489.096590909091)",0,0,0
285,8,"(1079.2746877906316, 1140.9885836357962, 1590.8757910878967, 1584.9129545359679)","(1202.5068359375, 1366.3194580078125, 1427.704345703125, 1491.227783203125)",0.33517423272132874,KN05ZZK,0.450708599987804
286,8,"(1077.8466040895526, 1142.7267043646787, 1590.14005881486, 1587.4575555964882)","(1202.936922940341, 1369.8154740767045, 1426.918124112216, 1493.2850230823863)",0,0,0
287,8,"(1076.4185203884738, 1144.4648250935613, 1589.404326541823, 1590.0021566570085)","(1203.3670099431818, 1373.3114901455965, 1426.1319025213068, 1495.3422629616477)",0,0,0
288,8,"(1074.9904366873948, 1146.2029458224438, 1588.6685942687861, 1592.5467577175289)","(1203.7970969460227, 1376.8075062144887, 1425.3456809303977, 1497.399502840909)",0,0,0
289,8,"(1073.562352986316, 1147.9410665513265, 1587.9328619957494, 1595.0913587780492)","(1204.2271839488637, 1380.3035222833807, 1424.5594593394887, 1499.4567427201705)",0,0,0
290,8,"(1072.134269285237, 1149.679187280209, 1587.1971297227124, 1597.6359598385695)","(1204.6572709517045, 1383.7995383522727, 1423.7732377485795, 1501.5139825994318)",0,0,0
291,8,"(1070.7061855841582, 1151.4173080090916, 1586.4613974496756, 1600.1805608990896)","(1205.0873579545455, 1387.2955544211648, 1422.9870161576705, 1503.5712224786932)",0,0,0
292,8,"(1069.2781018830792, 1153.155428737974, 1585.7256651766386, 1602.72516195961)","(1205.5174449573863, 1390.7915704900568, 1422.2007945667613, 1505.6284623579545)",0,0,0
293,8,"(1067.8500181820004, 1154.8935494668567, 1584.9899329036018, 1605.2697630201303)","(1205.9475319602273, 1394.2875865589488, 1421.4145729758523, 1507.685702237216)",0,0,0
294,8,"(1066.4219344809214, 1156.6316701957392, 1584.254200630565, 1607.8143640806506)","(1206.3776189630682, 1397.783602627841, 1420.6283513849432, 1509.7429421164773)",0,0,0
295,8,"(1064.9938507798427, 1158.3697909246218, 1583.518468357528, 1610.358965141171)","(1206.807705965909, 1401.279618696733, 1419.842129794034, 1511.8001819957387)",0,0,0
296,8,"(1063.5657670787637, 1160.1079116535043, 1582.7827360844913, 1612.9035662016913)","(1207.23779296875, 1404.775634765625, 1419.055908203125, 1513.857421875)",0.2934231758117676,KH05ZZK,0.5842664728067158
297,8,"(1062.7133965218425, 1160.0014088758965, 1583.3999749431352, 1614.217526146813)","(1208.3668212890625, 1400.97998046875, 1415.84716796875, 1514.693359375)",0.2812719941139221,KH05ZZK,0.8920952078037845
298,8,"(1061.502022279284, 1161.8608188853318, 1583.0050016762348, 1616.2309972837365)","(1207.7235107421875, 1402.762939453125, 1413.9646538628472, 1517.0866021050347)",0,0,0
299,8,"(1060.290648036725, 1163.720228894767, 1582.610028409334, 1618.24446842066)","(1207.0802001953125, 1404.5458984375, 1412.0821397569443, 1519.4798448350693)",0,0,0
300,8,"(1059.0792737941665, 1165.5796389042023, 1582.2150551424336, 1620.2579395575833)","(1206.4368896484375, 1406.328857421875, 1410.1996256510417, 1521.8730875651042)",0,0,0
301,8,"(1057.867899551608, 1167.4390489136374, 1581.8200818755329, 1622.2714106945068)","(1205.7935791015625, 1408.11181640625, 1408.317111545139, 1524.266330295139)",0,0,0
302,8,"(1056.6565253090491, 1169.2984589230728, 1581.4251086086324, 1624.2848818314303)","(1205.1502685546875, 1409.894775390625, 1406.434597439236, 1526.6595730251736)",0,0,0
303,8,"(1055.4451510664906, 1171.1578689325079, 1581.0301353417317, 1626.2983529683538)","(1204.5069580078125, 1411.677734375, 1404.5520833333333, 1529.0528157552083)",0,0,0
304,8,"(1054.233776823932, 1173.0172789419432, 1580.6351620748312, 1628.311824105277)","(1203.8636474609375, 1413.460693359375, 1402.6695692274307, 1531.4460584852432)",0,0,0
305,8,"(1053.0224025813732, 1174.8766889513784, 1580.2401888079305, 1630.3252952422006)","(1203.2203369140625, 1415.24365234375, 1400.7870551215278, 1533.8393012152778)",0,0,0
306,8,"(1051.8110283388146, 1176.7360989608137, 1579.84521554103, 1632.338766379124)","(1202.5770263671875, 1417.026611328125, 1398.904541015625, 1536.2325439453125)",0.27118930220603943,KH05ZZK,0.3912165151455343
307,8,"(1051.5881094901447, 1175.9496794496322, 1579.4825997245948, 1632.7285677428385)","(1202.443115234375, 1417.34375, 1398.801025390625, 1536.0655517578125)",0.26717862486839294,KH05ZZK,0.31120899338337354
308,8,"(1051.7087382479754, 1178.0549851017518, 1578.9757914766524, 1634.730363745956)","(1203.836669921875, 1419.6443481445312, 1402.2268676757812, 1540.2339477539062)",0,0,0
309,8,"(1051.8293670058058, 1180.1602907538713, 1578.4689832287097, 1636.7321597490736)","(1205.230224609375, 1421.9449462890625, 1405.6527099609375, 1544.40234375)",0.3631460666656494,KH05ZIK,0.6057514380535686
310,8,"(1049.0677768355913, 1181.1388833019637, 1576.6469976449525, 1639.7317503733002)","(1201.44384765625, 1427.4375, 1404.9539184570312, 1547.291015625)",0,0,0
311,8,"(1046.306186665377, 1182.1174758500563, 1574.8250120611956, 1642.7313409975266)","(1197.657470703125, 1432.9300537109375, 1404.255126953125, 1550.1796875)",0.3791065216064453,KH05ZZK,0.5201482331846622
312,8,"(1044.1127539411582, 1183.095490137731, 1574.1448445781807, 1645.2698618691097)","(1200.44189453125, 1435.751953125, 1403.2533772786458, 1552.578125)",0,0,0
313,8,"(1041.9193212169394, 1184.0735044254059, 1573.464677095166, 1647.8083827406929)","(1203.226318359375, 1438.5738525390625, 1402.2516276041667, 1554.9765625)",0,0,0
314,8,"(1039.7258884927205, 1185.0515187130807, 1572.7845096121514, 1650.346903612276)","(1206.0107421875, 1441.395751953125, 1401.2498779296875, 1557.375)",0,0,0
315,8,"(1037.5324557685014, 1186.0295330007555, 1572.1043421291365, 1652.8854244838592)","(1208.795166015625, 1444.2176513671875, 1400.2481282552083, 1559.7734375)",0,0,0
316,8,"(1035.3390230442826, 1187.0075472884303, 1571.4241746461216, 1655.4239453554424)","(1211.57958984375, 1447.03955078125, 1399.2463785807292, 1562.171875)",0,0,0
317,8,"(1033.1455903200638, 1187.985561576105, 1570.744007163107, 1657.9624662270255)","(1214.364013671875, 1449.8614501953125, 1398.24462890625, 1564.5703125)",0.31702545285224915,KH05ZIK,0.9096129800789174
318,8,"(1035.4839871872853, 1191.2186903002946, 1571.8947917011799, 1661.5465947890218)","(1222.607177734375, 1456.241943359375, 1382.739013671875, 1558.1318359375)",0.2649011015892029,KH05ZZK,0.49185520860759097
319,8,"(1036.5288549335135, 1192.338527384162, 1572.1059379799497, 1662.9543467369338)","(1222.6083984375, 1456.2996826171875, 1382.471923828125, 1558.1209716796875)",0.2644699215888977,KH05ZZK,0.49185520860759097
320,8,"(1035.6233016908805, 1193.241042081761, 1570.969025303929, 1665.707271066707)","(1213.983154296875, 1454.28173828125, 1375.87548828125, 1563.1396484375)",0.2916213274002075,KH05ZZK,0.8614172411228193
321,8,"(1034.4168394281614, 1196.81595393893, 1569.8402346177609, 1668.569521508892)","(1210.077880859375, 1455.572998046875, 1380.909912109375, 1576.390625)",0.34661734104156494,KH05ZZK,0.5098073402873592
322,8,"(1032.6629841808574, 1199.647033808688, 1569.3064086441052, 1670.0992689448815)","(1194.29150390625, 1459.77392578125, 1382.0401611328125, 1578.6478271484375)",0.3959316611289978,KH05ZTK,0.4448593769635988
323,8,"(1031.2521231928722, 1201.3342597411333, 1569.321541647048, 1672.3520433471715)","(1191.9873046875, 1462.7124356356535, 1382.69091796875, 1581.411954012784)",0,0,0
324,8,"(1029.841262204887, 1203.0214856735784, 1569.3366746499908, 1674.6048177494617)","(1189.68310546875, 1465.6509454900568, 1383.3416748046875, 1584.1760808771307)",0,0,0
325,8,"(1028.4304012169018, 1204.7087116060236, 1569.3518076529335, 1676.8575921517518)","(1187.37890625, 1468.5894553444602, 1383.992431640625, 1586.9402077414773)",0,0,0
326,8,"(1027.0195402289166, 1206.3959375384688, 1569.3669406558763, 1679.1103665540418)","(1185.07470703125, 1471.5279651988637, 1384.6431884765625, 1589.7043346058238)",0,0,0
327,8,"(1025.6086792409315, 1208.0831634709139, 1569.382073658819, 1681.3631409563318)","(1182.7705078125, 1474.466475053267, 1385.2939453125, 1592.4684614701705)",0,0,0
328,8,"(1024.1978182529465, 1209.770389403359, 1569.397206661762, 1683.615915358622)","(1180.46630859375, 1477.4049849076705, 1385.9447021484375, 1595.232588334517)",0,0,0
329,8,"(1022.7869572649612, 1211.4576153358041, 1569.4123396647049, 1685.868689760912)","(1178.162109375, 1480.3434947620738, 1386.595458984375, 1597.9967151988637)",0,0,0
330,8,"(1021.376096276976, 1213.1448412682494, 1569.4274726676476, 1688.121464163202)","(1175.85791015625, 1483.2820046164773, 1387.2462158203125, 1600.7608420632102)",0,0,0
331,8,"(1019.9652352889909, 1214.8320672006946, 1569.4426056705904, 1690.374238565492)","(1173.5537109375, 1486.2205144708807, 1387.89697265625, 1603.5249689275568)",0,0,0
332,8,"(1018.5543743010057, 1216.5192931331396, 1569.4577386735332, 1692.6270129677823)","(1171.24951171875, 1489.159024325284, 1388.5477294921875, 1606.2890957919035)",0,0,0
333,8,"(1017.1435133130205, 1218.2065190655849, 1569.472871676476, 1694.8797873700723)","(1168.9453125, 1492.0975341796875, 1389.198486328125, 1609.05322265625)",0.3084620535373688,KH05ZZK,0.3229240641292637
334,8,"(1016.0477325188946, 1220.9724009681884, 1568.698559406729, 1697.8274727231685)","(1169.5148518880208, 1493.927218967014, 1387.2641194661458, 1610.4255913628472)",0,0,0
335,8,"(1014.9519517247686, 1223.7382828707919, 1567.9242471369819, 1700.7751580762647)","(1170.0843912760417, 1495.7569037543403, 1385.3297526041667, 1611.7979600694443)",0,0,0
336,8,"(1013.8561709306425, 1226.5041647733954, 1567.1499348672348, 1703.7228434293606)","(1170.6539306640625, 1497.5865885416667, 1383.3953857421875, 1613.1703287760417)",0,0,0
337,8,"(1012.7603901365165, 1229.2700466759989, 1566.3756225974878, 1706.6705287824568)","(1171.2234700520833, 1499.4162733289932, 1381.4610188802083, 1614.542697482639)",0,0,0
